CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
N,13690,hmi.sharp_cea_720s.11275.20240529_041200_TAI.magnetogram.fits,4445.57373,9.02561573e+23,93954355800000.0,194.83287,2923122390000.0,6.55700372e+22,2899.06592,6418.01904,4.83618879,26.4429817
N,13690,hmi.sharp_cea_720s.11275.20240529_043600_TAI.magnetogram.fits,4414.67725,8.99846227e+23,93294826600000.0,197.620636,2727047070000.0,6.54647655e+22,2898.57812,6370.73584,4.83274984,26.4430161
N,13693,hmi.sharp_cea_720s.11291.20240528_060000_TAI.magnetogram.fits,526.700623,1.00784408e+23,11060988900000.0,121.244308,4043159630000.0,5.61788137e+21,283.146698,7520.49609,3.48809671,46.7049828
N,13693,hmi.sharp_cea_720s.11291.20240528_062400_TAI.magnetogram.fits,548.838257,1.04935493e+23,11471239000000.0,127.863052,5106023010000.0,5.71406194e+21,283.62558,7652.78662,3.73518062,47.7481842
N,13693,hmi.sharp_cea_720s.11291.20240528_064800_TAI.magnetogram.fits,568.620728,1.04910894e+23,11699036900000.0,142.928146,4552059260000.0,5.87835269e+21,282.917908,7593.62988,3.8335886,46.8326454
N,13693,hmi.sharp_cea_720s.11291.20240528_074800_TAI.magnetogram.fits,645.389038,1.12537659e+23,13056936500000.0,177.169403,6769927520000.0,6.1933913e+21,295.836609,8148.79883,3.68901443,44.8600845
N,13693,hmi.sharp_cea_720s.11291.20240528_080000_TAI.magnetogram.fits,643.654602,1.08683208e+23,12923646800000.0,173.138275,7034702400000.0,6.17012796e+21,302.728912,7973.2124,3.40166593,43.4820747
N,13693,hmi.sharp_cea_720s.11291.20240528_082400_TAI.magnetogram.fits,622.914185,1.09297364e+23,12813941600000.0,170.528,6409328000000.0,6.24419303e+21,302.500214,8022.95459,3.32039237,44.3068848
N,13693,hmi.sharp_cea_720s.11291.20240528_092400_TAI.magnetogram.fits,599.203918,1.13943457e+23,12649937000000.0,155.998291,6126346700000.0,6.25265192e+21,319.548126,7479.54785,3.65095973,48.3828773
N,13693,hmi.sharp_cea_720s.11291.20240528_094800_TAI.magnetogram.fits,549.941772,1.11335828e+23,12197747000000.0,130.382629,5058584380000.0,6.23798369e+21,322.201843,7173.3042,3.69307327,47.8565941
N,13693,hmi.sharp_cea_720s.11291.20240528_100000_TAI.magnetogram.fits,546.907288,1.11510685e+23,12313682800000.0,122.363159,4669767680000.0,6.18084146e+21,322.573639,7156.40186,3.55835795,48.2826195
N,13693,hmi.sharp_cea_720s.11291.20240528_102400_TAI.magnetogram.fits,547.904846,1.09294671e+23,12523300500000.0,128.196411,5835297130000.0,6.22206066e+21,326.844543,6904.14795,3.76841569,47.5083885
N,13693,hmi.sharp_cea_720s.11291.20240528_112400_TAI.magnetogram.fits,555.742249,1.02316415e+23,12562946100000.0,133.070709,6638080100000.0,6.25375924e+21,333.752594,6360.875,3.8476305,47.0359993
N,13693,hmi.sharp_cea_720s.11291.20240528_113600_TAI.magnetogram.fits,561.832153,1.02794022e+23,12709910300000.0,130.915497,5495813830000.0,6.26633892e+21,331.041626,6338.75488,3.75282621,47.2279091
N,13693,hmi.sharp_cea_720s.11291.20240528_120000_TAI.magnetogram.fits,556.783386,1.00804809e+23,12521017700000.0,131.770233,6258790240000.0,6.2303698e+21,325.2659,6316.96826,3.68049312,47.1038628
N,13693,hmi.sharp_cea_720s.11291.20240528_130000_TAI.magnetogram.fits,562.050293,9.82968175e+22,12382646600000.0,132.942291,5963346610000.0,6.21431728e+21,323.538818,6469.38281,3.75826287,44.5415611
N,13693,hmi.sharp_cea_720s.11291.20240528_132400_TAI.magnetogram.fits,550.363892,9.66325032e+22,12033248500000.0,122.654999,6039473750000.0,6.13064715e+21,324.525238,6592.64209,3.51903415,43.2092056
N,13693,hmi.sharp_cea_720s.11291.20240528_134800_TAI.magnetogram.fits,569.655334,9.5586326e+22,12102751200000.0,127.280571,5556544730000.0,6.14838796e+21,327.252533,6523.0415,3.61162376,41.8433952
N,13693,hmi.sharp_cea_720s.11291.20240528_143600_TAI.magnetogram.fits,555.967712,9.48608502e+22,11732450800000.0,120.884415,5621411220000.0,6.04364155e+21,329.696075,6518.43115,3.68825316,43.5572166
N,13693,hmi.sharp_cea_720s.11291.20240528_150000_TAI.magnetogram.fits,534.753967,9.35448533e+22,11595325400000.0,105.787155,6144105380000.0,5.96872529e+21,334.516846,6421.55518,3.77125621,42.6018791
N,13693,hmi.sharp_cea_720s.11291.20240528_160000_TAI.magnetogram.fits,494.507172,9.02913809e+22,10537780900000.0,93.6831131,3948023120000.0,5.70363948e+21,329.783051,6520.40234,3.66097665,43.3681793
N,13693,hmi.sharp_cea_720s.11291.20240528_162400_TAI.magnetogram.fits,485.558746,9.07958111e+22,10367315000000.0,97.817482,4101077470000.0,5.64475604e+21,329.131256,6613.27539,3.46783233,43.1998444
N,13693,hmi.sharp_cea_720s.11291.20240528_164800_TAI.magnetogram.fits,487.949219,9.07693389e+22,10172886900000.0,111.500031,4844719440000.0,5.50925511e+21,326.504669,6861.5708,3.01669359,43.0478859
N,13693,hmi.sharp_cea_720s.11291.20240528_174800_TAI.magnetogram.fits,462.005463,8.88887618e+22,9602980640000.0,101.65699,4256658620000.0,5.35555852e+21,317.889099,7353.55566,3.14522433,41.9468269
N,13693,hmi.sharp_cea_720s.11291.20240528_181200_TAI.magnetogram.fits,482.298157,9.09611202e+22,9852062530000.0,99.81604,2986150720000.0,5.43851257e+21,324.699982,7561.5498,2.99310565,42.3713837
N,13693,hmi.sharp_cea_720s.11291.20240528_183600_TAI.magnetogram.fits,505.10318,9.1396195e+22,10244460600000.0,107.367172,2813936800000.0,5.50253011e+21,324.629272,7948.7334,3.08782268,41.118042
N,13693,hmi.sharp_cea_720s.11291.20240528_193600_TAI.magnetogram.fits,547.60083,9.23131278e+22,11124862900000.0,84.6759567,3631825030000.0,5.63273312e+21,326.06723,7689.22217,3.41063547,38.9933624
N,13693,hmi.sharp_cea_720s.11291.20240528_200000_TAI.magnetogram.fits,523.248779,9.21343349e+22,11091922900000.0,92.0759277,4030461640000.0,5.61791346e+21,323.251343,7207.88965,2.88106632,40.5922089
N,13693,hmi.sharp_cea_720s.11291.20240528_201200_TAI.magnetogram.fits,510.348602,9.08122852e+22,10717765800000.0,93.1074066,3931209990000.0,5.51321209e+21,319.57785,7141.56055,3.36699367,42.1096611
N,13693,hmi.sharp_cea_720s.11291.20240528_211200_TAI.magnetogram.fits,405.661896,8.57830075e+22,8547143250000.0,59.186985,1901917630000.0,4.84378071e+21,308.190521,7555.67432,3.55110598,45.9001083
N,13693,hmi.sharp_cea_720s.11291.20240528_213600_TAI.magnetogram.fits,384.755005,8.51637715e+22,8117696330000.0,58.9817429,1807315240000.0,4.6762941e+21,306.128571,7948.33936,3.41936278,45.029747
N,13693,hmi.sharp_cea_720s.11291.20240528_220000_TAI.magnetogram.fits,375.004608,8.41756007e+22,7788631160000.0,57.4765129,1829985980000.0,4.59351653e+21,301.776978,8089.73828,3.251086,45.0797691
N,13693,hmi.sharp_cea_720s.11291.20240528_230000_TAI.magnetogram.fits,381.441437,8.76311857e+22,7897221690000.0,48.89925,1789249060000.0,4.57956015e+21,301.850372,8715.50977,2.23595238,44.9742432
N,13693,hmi.sharp_cea_720s.11291.20240528_232400_TAI.magnetogram.fits,388.000824,8.78627337e+22,8119649300000.0,53.2973442,1872516480000.0,4.63809006e+21,297.591217,8747.78125,2.89218426,46.0928192
N,13693,hmi.sharp_cea_720s.11291.20240529_002400_TAI.magnetogram.fits,422.818481,8.71296378e+22,8821592290000.0,60.2926865,2068411580000.0,4.79528764e+21,295.768677,8191.71875,3.40173435,44.9369469
N,13693,hmi.sharp_cea_720s.11291.20240529_004800_TAI.magnetogram.fits,431.370026,8.78313797e+22,8948140740000.0,36.7307434,1604934960000.0,4.83594164e+21,292.170288,8279.40137,3.41672087,43.5027542
N,13693,hmi.sharp_cea_720s.11291.20240529_021200_TAI.magnetogram.fits,460.320251,8.70347019e+22,8988644080000.0,46.7924118,1469801170000.0,4.82211333e+21,284.559967,8421.48242,3.32414746,42.6625557
N,13693,hmi.sharp_cea_720s.11291.20240529_022400_TAI.magnetogram.fits,443.540894,8.72771037e+22,8628631240000.0,47.6851616,1336645910000.0,4.78890041e+21,287.878906,8424.36816,3.29779673,43.7764359
N,13693,hmi.sharp_cea_720s.11291.20240529_024800_TAI.magnetogram.fits,430.811249,8.57110219e+22,8678260340000.0,36.6572609,764867510000.0,4.78963112e+21,287.65332,8327.65039,2.95807528,42.1677399
N,13693,hmi.sharp_cea_720s.11291.20240529_034800_TAI.magnetogram.fits,413.896851,8.30777762e+22,8271900440000.0,42.2199821,1189179420000.0,4.59424555e+21,286.790192,8427.38379,3.22794104,42.6512184
N,13693,hmi.sharp_cea_720s.11291.20240529_041200_TAI.magnetogram.fits,399.888855,8.38403077e+22,8295048280000.0,39.956913,1348683690000.0,4.56809934e+21,286.231689,8300.10938,3.19877338,44.4254532
N,13693,hmi.sharp_cea_720s.11291.20240529_043600_TAI.magnetogram.fits,402.66275,8.2629641e+22,8326178930000.0,46.2720718,2150414550000.0,4.51666035e+21,287.891876,8310.27539,3.04859257,44.5973015
N,13696,hmi.sharp_cea_720s.11287.20240530_133600_TAI.magnetogram.fits,108.909027,6.49083661e+21,2539066230000.0,0.910777867,733771006000.0,1.40395524e+21,122.157845,1973.95557,1.88982093,14.2568665
N,13696,hmi.sharp_cea_720s.11287.20240530_143600_TAI.magnetogram.fits,117.420723,6.59081033e+21,2712660870000.0,5.34925079,1076218040000.0,1.40204276e+21,124.94207,2041.46155,2.84056592,13.0810366
N,13696,hmi.sharp_cea_720s.11287.20240530_150000_TAI.magnetogram.fits,117.491219,6.71622432e+21,2761284390000.0,2.22909498,667751023000.0,1.43360258e+21,126.012634,1952.59705,2.76058888,13.2818537
N,13696,hmi.sharp_cea_720s.11287.20240530_151200_TAI.magnetogram.fits,114.044228,6.63145531e+21,2706377280000.0,4.07691383,1118495570000.0,1.42376545e+21,124.745934,1934.67566,2.76630974,13.1344433
N,13696,hmi.sharp_cea_720s.11287.20240530_161200_TAI.magnetogram.fits,108.126259,6.3704644e+21,2484483390000.0,2.3605144,964332683000.0,1.37405134e+21,130.316086,1940.48389,2.62339163,12.2977343
N,13696,hmi.sharp_cea_720s.11287.20240530_163600_TAI.magnetogram.fits,102.582329,6.32765656e+21,2377813070000.0,5.47294855,930566373000.0,1.38355323e+21,127.189346,1902.81213,2.69911027,11.3418531
N,13696,hmi.sharp_cea_720s.11287.20240530_164800_TAI.magnetogram.fits,96.7912369,6.05444625e+21,2264306290000.0,4.08590651,764178661000.0,1.31064418e+21,129.162003,1920.35303,2.70990348,12.131424
N,13696,hmi.sharp_cea_720s.11287.20240530_174800_TAI.magnetogram.fits,99.4795151,5.53364942e+21,2169019170000.0,2.84743643,244524843000.0,1.26390948e+21,125.228981,1900.89624,0.0,9.7171526
N,13696,hmi.sharp_cea_720s.11287.20240530_181200_TAI.magnetogram.fits,97.426178,5.37109875e+21,2116137650000.0,8.40987587,326394446000.0,1.21669951e+21,124.194473,1973.82434,0.0,9.66324997
N,13696,hmi.sharp_cea_720s.11287.20240530_183600_TAI.magnetogram.fits,99.4271011,5.52205997e+21,2134573190000.0,11.1694593,660498481000.0,1.17670121e+21,122.894623,2126.87354,0.0,8.03069019
N,13696,hmi.sharp_cea_720s.11287.20240530_193600_TAI.magnetogram.fits,113.382553,5.44483956e+21,2342448530000.0,12.718215,716142936000.0,1.24899778e+21,123.032143,2104.66748,0.0,6.72484636
N,13696,hmi.sharp_cea_720s.11287.20240530_194800_TAI.magnetogram.fits,110.515526,5.124552e+21,2249304570000.0,10.7999125,617290400000.0,1.2022158e+21,120.999649,2070.12939,0.0,6.65236044
N,13696,hmi.sharp_cea_720s.11287.20240530_201200_TAI.magnetogram.fits,120.820679,5.39248466e+21,2593189270000.0,9.7953949,325936349000.0,1.27054525e+21,118.978531,1912.6095,0.0,7.63071108
N,13696,hmi.sharp_cea_720s.11287.20240530_211200_TAI.magnetogram.fits,87.2806625,4.34663848e+21,1848521790000.0,0.835455894,328874033000.0,1.04766661e+21,115.789124,1911.77649,2.49200058,6.65887833
N,13696,hmi.sharp_cea_720s.11287.20240530_213600_TAI.magnetogram.fits,78.0050812,4.05435065e+21,1655500440000.0,5.0077076,115888513000.0,9.51604409e+20,118.33905,2031.18591,2.23064184,4.79041958
N,13696,hmi.sharp_cea_720s.11287.20240530_214800_TAI.magnetogram.fits,76.2681808,4.06643746e+21,1592709480000.0,0.773604512,278632366000.0,9.12741722e+20,117.913422,2104.44922,2.22666192,5.36082458
N,13696,hmi.sharp_cea_720s.11287.20240530_224800_TAI.magnetogram.fits,66.265274,3.77751888e+21,1412370140000.0,6.84970093,557098271000.0,8.49437648e+20,112.998352,2164.70459,0.0,4.56621027
N,13696,hmi.sharp_cea_720s.11287.20240530_231200_TAI.magnetogram.fits,71.2810059,3.94009263e+21,1559543410000.0,5.92404366,60846170100.0,8.55838459e+20,113.747284,2242.50757,2.43650627,4.9130764
N,13696,hmi.sharp_cea_720s.11287.20240530_232400_TAI.magnetogram.fits,70.4636459,3.89990307e+21,1502303490000.0,8.64566708,404936622000.0,8.37990623e+20,112.561234,2233.13745,0.0,5.77946758
N,13696,hmi.sharp_cea_720s.11287.20240531_003600_TAI.magnetogram.fits,64.5020065,3.60462344e+21,1386071330000.0,4.94068909,259379511000.0,8.07665917e+20,110.77504,2187.13428,2.71647382,5.07655096
N,13696,hmi.sharp_cea_720s.11287.20240531_004800_TAI.magnetogram.fits,69.4269485,3.67392117e+21,1482632200000.0,10.5071154,536124752000.0,8.18665255e+20,112.475883,2134.5791,2.6333251,5.70987654
N,13696,hmi.sharp_cea_720s.11287.20240531_011200_TAI.magnetogram.fits,70.9844971,3.72967039e+21,1527332860000.0,5.94131374,246147858000.0,8.10592412e+20,113.963898,2122.74536,0.0,6.87830687
N,13696,hmi.sharp_cea_720s.11287.20240531_021200_TAI.magnetogram.fits,70.2415695,3.40133968e+21,1486471040000.0,5.37869835,122105881000.0,7.95690423e+20,112.989441,1944.69543,0.0,4.32801819
N,13696,hmi.sharp_cea_720s.11287.20240531_023600_TAI.magnetogram.fits,65.4477234,3.26232735e+21,1420043620000.0,5.33760118,157408838000.0,7.91235237e+20,111.826012,1872.32446,2.23588729,5.33536577
N,13696,hmi.sharp_cea_720s.11287.20240531_024800_TAI.magnetogram.fits,64.6624451,3.32287234e+21,1424361130000.0,1.96538556,149409022000.0,7.87508086e+20,115.282669,1899.83215,2.2384584,5.61883068
N,13696,hmi.sharp_cea_720s.11287.20240531_040000_TAI.magnetogram.fits,56.9989662,3.04630037e+21,1241396150000.0,5.93437004,155855634000.0,7.48839124e+20,114.382431,1894.15735,0.0,3.71593714
N,13696,hmi.sharp_cea_720s.11287.20240531_041200_TAI.magnetogram.fits,58.3753128,2.98287196e+21,1252511190000.0,0.587534368,203302928000.0,7.61527101e+20,112.945457,1836.51892,0.0,4.90596867
N,13696,hmi.sharp_cea_720s.11287.20240531_043600_TAI.magnetogram.fits,56.4891129,2.82327339e+21,1201591420000.0,1.02665925,231607370000.0,7.28343805e+20,112.123093,1821.66895,0.0,4.28449011
N,13696,hmi.sharp_cea_720s.11287.20240531_053600_TAI.magnetogram.fits,43.6501427,2.20924164e+21,965431525000.0,2.50084281,384922092000.0,6.03721252e+20,109.865944,1673.57117,0.0,4.32595587
N,13696,hmi.sharp_cea_720s.11287.20240531_060000_TAI.magnetogram.fits,41.999218,2.03446243e+21,941198868000.0,0.0482034869,365353042000.0,5.75853505e+20,110.963554,1612.5509,0.0,2.84210515
N,13696,hmi.sharp_cea_720s.11287.20240531_061200_TAI.magnetogram.fits,43.8863029,1.98262389e+21,985007456000.0,0.0608777702,218284786000.0,5.76334194e+20,110.623146,1539.0614,0.0,4.22680426
N,13696,hmi.sharp_cea_720s.11287.20240531_072400_TAI.magnetogram.fits,60.5358963,2.35605997e+21,1412155180000.0,0.173749268,329984115000.0,6.95780458e+20,111.279297,1431.86621,0.0,6.45682001
N,13696,hmi.sharp_cea_720s.11287.20240531_073600_TAI.magnetogram.fits,65.57827,2.45910726e+21,1525263370000.0,3.42895794,192594182000.0,7.20042545e+20,111.649109,1445.49219,0.0,6.63544083
N,13696,hmi.sharp_cea_720s.11287.20240531_083600_TAI.magnetogram.fits,52.3701782,1.93656107e+21,1117141070000.0,3.2801981,389997462000.0,5.82128462e+20,112.797066,1517.38293,0.0,3.43392301
N,13696,hmi.sharp_cea_720s.11287.20240531_090000_TAI.magnetogram.fits,41.8841057,1.72051115e+21,944194126000.0,1.08594167,179273908000.0,5.28546287e+20,113.450195,1423.65125,0.0,4.39560461
N,13696,hmi.sharp_cea_720s.11287.20240531_092400_TAI.magnetogram.fits,36.1765137,1.52407216e+21,822740124000.0,4.60098171,399676047000.0,4.98295961e+20,111.108963,1302.61768,0.0,5.10783195
N,13696,hmi.sharp_cea_720s.11287.20240531_102400_TAI.magnetogram.fits,32.5128326,1.47826759e+21,747333157000.0,1.90316844,37871042600.0,4.54075714e+20,111.037727,1386.19653,0.0,7.3474474
N,13696,hmi.sharp_cea_720s.11287.20240531_104800_TAI.magnetogram.fits,34.1402702,1.4079771e+21,792142807000.0,1.67015266,239468937000.0,4.69426163e+20,111.746727,1253.17688,0.0,7.09219885
N,13696,hmi.sharp_cea_720s.11287.20240531_111200_TAI.magnetogram.fits,32.5776672,1.4881081e+21,791667343000.0,1.31542778,178511692000.0,4.89477807e+20,115.059082,1210.07092,0.0,8.53131771
N,13696,hmi.sharp_cea_720s.11287.20240531_120000_TAI.magnetogram.fits,34.3454361,1.67162824e+21,867812704000.0,1.05360281,178182275000.0,5.08735691e+20,110.74646,1288.34619,1.94290459,8.80245686
N,13704,hmi.sharp_cea_720s.11316.20240607_043600_TAI.magnetogram.fits,135.740875,3.06789958e+22,2475394070000.0,11.5395908,1008047490000.0,1.8335819e+21,106.390526,9066.27832,0.0,31.7896404
N,13704,hmi.sharp_cea_720s.11316.20240607_050000_TAI.magnetogram.fits,140.90451,3.1215057e+22,2606271040000.0,11.5925913,1150970630000.0,1.87047004e+21,110.889183,8731.25,0.0,31.5378914
N,13704,hmi.sharp_cea_720s.11316.20240607_060000_TAI.magnetogram.fits,141.865295,3.00071961e+22,2695178220000.0,9.12322998,926634017000.0,1.87446867e+21,106.870293,8026.65088,2.38581944,32.6465378
N,13704,hmi.sharp_cea_720s.11316.20240607_062400_TAI.magnetogram.fits,141.028793,3.01071332e+22,2830593950000.0,8.71715736,1183355760000.0,1.93491486e+21,106.515152,7726.74512,0.0,30.8452644
N,13704,hmi.sharp_cea_720s.11316.20240607_064800_TAI.magnetogram.fits,166.776733,3.02890201e+22,3337014740000.0,3.905931,752994419000.0,2.03066252e+21,110.479126,7254.20605,0.0,28.4351139
N,13704,hmi.sharp_cea_720s.11316.20240607_074800_TAI.magnetogram.fits,158.461151,2.85341227e+22,3105395830000.0,4.00472307,996130095000.0,2.0372002e+21,106.356918,7573.42822,2.69622779,25.2379265
N,13704,hmi.sharp_cea_720s.11316.20240607_081200_TAI.magnetogram.fits,161.253738,2.92561015e+22,2894600340000.0,0.0586228967,532302758000.0,1.99371991e+21,106.873734,8210.75391,1.75442374,26.7610874
N,13704,hmi.sharp_cea_720s.11316.20240607_083600_TAI.magnetogram.fits,153.939331,2.97029599e+22,2838513320000.0,6.8394537,884322468000.0,1.97273201e+21,108.329391,8195.65332,2.7105279,28.3986816
N,13704,hmi.sharp_cea_720s.11316.20240607_093600_TAI.magnetogram.fits,154.944901,2.96069724e+22,2851137650000.0,15.2324553,1277735990000.0,2.02281528e+21,112.286972,7413.91992,2.19359922,27.5024948
N,13704,hmi.sharp_cea_720s.11316.20240607_094800_TAI.magnetogram.fits,145.723282,2.98813835e+22,2808316690000.0,10.0833969,1249040270000.0,2.01049033e+21,111.530624,7450.4248,2.19288802,27.4172192
N,13704,hmi.sharp_cea_720s.11316.20240607_101200_TAI.magnetogram.fits,146.465302,2.86614147e+22,2859964040000.0,9.5415144,954075709000.0,2.00342686e+21,107.80397,7039.03027,0.0,28.4083481
N,13704,hmi.sharp_cea_720s.11316.20240607_111200_TAI.magnetogram.fits,148.767548,2.85588632e+22,2837185040000.0,9.04555416,1086846930000.0,1.96762817e+21,110.194145,7080.81885,2.40665698,28.3503437
N,13704,hmi.sharp_cea_720s.11316.20240607_113600_TAI.magnetogram.fits,147.604813,2.78375036e+22,2897888150000.0,1.231215,740392042000.0,1.96958779e+21,111.698975,6881.57471,0.0,26.2967834
N,13704,hmi.sharp_cea_720s.11316.20240607_120000_TAI.magnetogram.fits,138.013229,2.79616229e+22,2694786320000.0,7.86691427,1153446450000.0,1.93979057e+21,109.662071,7142.03906,0.0,27.6458626
N,13704,hmi.sharp_cea_720s.11316.20240607_130000_TAI.magnetogram.fits,149.698471,2.78330518e+22,2819273000000.0,6.91458702,999400342000.0,1.91944176e+21,108.706848,7674.08252,0.0,24.1303539
N,13704,hmi.sharp_cea_720s.11316.20240607_132400_TAI.magnetogram.fits,151.716476,2.86168313e+22,2926532360000.0,4.48597431,785589404000.0,1.93804219e+21,107.649879,7723.33154,0.0,25.3404999
N,13704,hmi.sharp_cea_720s.11316.20240607_142400_TAI.magnetogram.fits,148.836502,2.70257703e+22,2874964180000.0,1.19252443,677946655000.0,1.92062016e+21,107.60688,7270.47021,2.07963252,25.9378338
N,13704,hmi.sharp_cea_720s.11316.20240607_144800_TAI.magnetogram.fits,142.886475,2.68737446e+22,2760249180000.0,1.49644315,663893377000.0,1.90273453e+21,107.981033,7486.3374,2.21568871,24.3063259
N,13704,hmi.sharp_cea_720s.11316.20240607_151200_TAI.magnetogram.fits,145.969055,2.80111895e+22,2852389650000.0,2.91578937,928244630000.0,1.91706822e+21,108.588913,7458.29346,2.46236134,28.9250336
N,13704,hmi.sharp_cea_720s.11316.20240607_161200_TAI.magnetogram.fits,123.311188,2.6948072e+22,2542950420000.0,1.6191318,1143972820000.0,1.87409558e+21,107.266998,7241.80713,1.96360934,28.5867252
N,13704,hmi.sharp_cea_720s.11316.20240607_163600_TAI.magnetogram.fits,122.27594,2.60273741e+22,2374227200000.0,0.0411797166,772765581000.0,1.85481046e+21,105.571793,7082.8584,2.57043386,28.0809555
N,13704,hmi.sharp_cea_720s.11316.20240607_170000_TAI.magnetogram.fits,121.886742,2.56111897e+22,2377249190000.0,3.65567017,606909825000.0,1.8230622e+21,106.76709,7064.06104,2.84988618,28.168499
N,13704,hmi.sharp_cea_720s.11316.20240607_180000_TAI.magnetogram.fits,124.12178,2.63065883e+22,2350030780000.0,8.69329643,1299509280000.0,1.74152832e+21,107.852898,7755.87744,0.0,30.4620209
