CLASS,noaaID,FITS文件,NOAA_NUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
C,13584,hmi.sharp_cea_720s.10813.20240214_000000_TAI.magnetogram.fits,1,-0.14053654446443056,-0.4494345268306568,-0.07491417158783721,-0.1065816920917839,-0.19621669945079262,-0.0811180653578163,0.03725580726229695,-0.9277122251682535,0.10351336627613864,-1.0903145170903248
C,13584,hmi.sharp_cea_720s.10813.20240214_002400_TAI.magnetogram.fits,1,-0.14913738887658112,-0.45091256144794817,-0.09647391852598948,-0.014903847041597905,-0.06414493958350793,-0.09548969918349894,0.0382620344418415,-0.914864684597704,0.11248380992984519,-1.0713373677297164
C,13584,hmi.sharp_cea_720s.10813.20240214_010000_TAI.magnetogram.fits,1,-0.13779349577723637,-0.44789647950887906,-0.07980896915490589,-0.0441320675314294,-0.05712034080742065,-0.09347383319843793,0.03792252735639133,-0.9098748155867203,0.18480792787181735,-1.0533091435104276
C,13584,hmi.sharp_cea_720s.10813.20240214_012400_TAI.magnetogram.fits,1,-0.1572007640853554,-0.45184866032385296,-0.09922498357135927,-0.03915717020757309,-0.11918614648435494,-0.10918181575475723,0.03751354909748216,-0.9087212453533947,0.15970412134882464,-1.0657153863423399
C,13584,hmi.sharp_cea_720s.10813.20240214_014800_TAI.magnetogram.fits,1,-0.15172358648927878,-0.4520538622637664,-0.0938849102345592,-0.07419705091585461,-0.2351283260050195,-0.11268029631853088,0.04947113301716703,-0.9032243048808591,0.028604681864575078,-1.101201687323719
C,13584,hmi.sharp_cea_720s.10813.20240214_021200_TAI.magnetogram.fits,1,-0.15747252548671378,-0.4514210172547021,-0.10144278140507189,-0.05789221082963482,-0.18833142795924554,-0.1203116224418578,0.050361199214071915,-0.8995357835632801,0.11513035622977943,-1.052555842511481
C,13584,hmi.sharp_cea_720s.10813.20240214_024800_TAI.magnetogram.fits,1,-0.1692366920174789,-0.4541085506083712,-0.11523478648757851,-0.061337104323339595,-0.24945915721094317,-0.12245048562636811,0.053726931368998414,-0.9118662752528178,0.15942875450271818,-1.044727325828077
C,13584,hmi.sharp_cea_720s.10813.20240214_031200_TAI.magnetogram.fits,1,-0.17351402858172194,-0.4565057488808343,-0.13100472689543283,-0.022128815976928163,-0.17832544726424465,-0.1291084066154813,0.05935146903606,-0.9093181563504535,0.17402831375151423,-1.0445416896929736
C,13584,hmi.sharp_cea_720s.10813.20240214_033600_TAI.magnetogram.fits,1,-0.1854205138730356,-0.45757531238607074,-0.14021578256665446,-0.0024425162081005898,-0.08439106176602122,-0.12738506078458348,0.06354224768856337,-0.9167070341055518,0.25382865185295145,-1.0734966810758833
C,13584,hmi.sharp_cea_720s.10813.20240214_040000_TAI.magnetogram.fits,1,-0.20892143335513597,-0.46119049882062896,-0.1685734004392596,-0.0840677087747233,-0.26348091575659016,-0.13875033557715621,0.06891749168178332,-0.9217514202115786,0.20136774928384069,-1.0589118578415284
C,13584,hmi.sharp_cea_720s.10813.20240214_043600_TAI.magnetogram.fits,1,-0.2239140274178964,-0.4674365712536924,-0.17913047290072795,-0.011097736936489343,-0.0798909536826467,-0.14715733526031852,0.065649365697558,-0.9434875349539144,0.24694191563926088,-1.0714106531915033
C,13584,hmi.sharp_cea_720s.10813.20240214_050000_TAI.magnetogram.fits,1,-0.21766903509891183,-0.47411661610030625,-0.1723018172906455,0.0010201717726456391,-0.06765097715297201,-0.159247221856018,0.07281839434297885,-0.9548458744028171,0.2133616454648234,-1.0845456697932443
C,13584,hmi.sharp_cea_720s.10813.20240214_052400_TAI.magnetogram.fits,1,-0.21000897221681206,-0.4717376778791669,-0.15443214197883123,-0.033448253069596603,-0.19721643459361993,-0.15819032774866898,0.0871047084993422,-0.9519920521193588,0.16142645695518318,-1.048665401820916
C,13584,hmi.sharp_cea_720s.10813.20240214_054800_TAI.magnetogram.fits,1,-0.1705601433577401,-0.46952319847725893,-0.11144988364480334,-0.025701195291148955,-0.20690671754003614,-0.14845509335271945,0.10017419576540712,-0.9506006914733951,0.13914316822448658,-1.0254611136092056
C,13584,hmi.sharp_cea_720s.10813.20240214_062400_TAI.magnetogram.fits,1,-0.0988607290946561,-0.46571140848473214,-0.026825735167855302,-0.06332514128540302,-0.28648810791856344,-0.13585099386054714,0.10985532275568516,-0.9439226312119448,0.08227692421847511,-0.9565234164513675
C,13584,hmi.sharp_cea_720s.10813.20240214_064800_TAI.magnetogram.fits,1,-0.10600728429421785,-0.4688567973606242,-0.06311418349622815,-0.019521762597648325,-0.221495848886265,-0.15524471997153422,0.12064495949213108,-0.913990489235979,0.22171235939962133,-1.009559224402223
C,13584,hmi.sharp_cea_720s.10813.20240214_071200_TAI.magnetogram.fits,1,-0.1426857376291942,-0.4699163407497774,-0.1208958702066057,0.027164656151594496,-0.088921259287721,-0.17623106735273206,0.12315947142082452,-0.885721946547088,0.1632992327052365,-1.03744626188113
C,13584,hmi.sharp_cea_720s.10813.20240214_074800_TAI.magnetogram.fits,1,-0.18375539768003948,-0.47355804862467027,-0.16955424990035034,0.07291326064213767,0.016404642429421506,-0.193930487275651,0.12141260397126363,-0.8930567110550737,-0.29731235010458396,-1.0609450503635118
C,13584,hmi.sharp_cea_720s.10813.20240214_081200_TAI.magnetogram.fits,1,-0.20797854648100375,-0.47659136999411666,-0.18362804382949147,-0.01724079217541199,-0.1556409952285383,-0.18880534234686303,0.11269123927314065,-0.9302147591415671,0.11599585857459606,-1.029205929067026
C,13584,hmi.sharp_cea_720s.10813.20240214_083600_TAI.magnetogram.fits,1,-0.23615804994077963,-0.4794556407142876,-0.20519900830132662,-0.005270710602851422,-0.12931009121807516,-0.18570704560510456,0.11479518983954844,-0.9572302662274234,0.11441005417136166,-1.00617403793853
C,13595,hmi.sharp_cea_720s.10875.20240301_124800_TAI.magnetogram.fits,1,0.2474486641158829,0.6774545730697565,0.3382835602274956,-0.31476153562227516,-0.5649758656430861,0.47056833760576394,0.30732838892038766,1.0955737318490084,0.8910664143071528,1.2454135663702455
C,13595,hmi.sharp_cea_720s.10875.20240301_132400_TAI.magnetogram.fits,1,0.24866609550334723,0.6811834215803304,0.33041478090410903,-0.3188472771884439,-0.4588645262049378,0.4792245172766247,0.31007477049911003,1.0857422440267561,0.8736834414911526,1.2406001425854105
C,13595,hmi.sharp_cea_720s.10875.20240301_141200_TAI.magnetogram.fits,1,0.24885409155621155,0.6837702979408073,0.3514478614113306,-0.32725692881315976,-0.56339595454802,0.4840997666144329,0.31988721844792034,1.081041192802219,0.8048847804675087,1.2213509528014628
C,13595,hmi.sharp_cea_720s.10875.20240301_144800_TAI.magnetogram.fits,1,0.247733488353948,0.7001738484410971,0.35524541575049823,-0.27822777496605433,-0.5115058067604453,0.4809926344805497,0.3167036482271716,1.1284374273327515,0.8337006212358902,1.2743912499950225
C,13595,hmi.sharp_cea_720s.10875.20240301_152400_TAI.magnetogram.fits,1,0.2580200348723833,0.6927530591367871,0.36234424435055745,-0.29928487620914773,-0.6386940934085464,0.4819067137943562,0.29844960121344877,1.1787599677235416,0.7887906616603249,1.2408713005292347
C,13595,hmi.sharp_cea_720s.10875.20240301_160000_TAI.magnetogram.fits,1,0.2831994869702561,0.6904472271696293,0.37150844585927745,-0.21732071957947816,-0.44681283738100286,0.4841647422381649,0.3048082885502669,1.2085117298335557,0.831313578182684,1.1963361041734597
C,13595,hmi.sharp_cea_720s.10875.20240301_163600_TAI.magnetogram.fits,1,0.2932871872687031,0.66897058311106,0.39993551229093993,-0.19711656655148832,-0.3836059990090781,0.481237463138619,0.2863077420834165,1.171532538868758,0.7776259660379464,1.1773242604777423
C,13595,hmi.sharp_cea_720s.10875.20240301_171200_TAI.magnetogram.fits,1,0.307294672164032,0.6720739481484881,0.4057665319717048,-0.08806651907068475,-0.363528481557496,0.4874245691076662,0.2868619889235791,1.132157603201355,0.7504924006580375,1.1566691767128574
C,13595,hmi.sharp_cea_720s.10875.20240301_174800_TAI.magnetogram.fits,1,0.264595787479122,0.655820557167823,0.32737762891752825,-0.20203955409537092,-0.5810110032942084,0.4700224130961455,0.26869378294071145,1.1603555010093187,0.7335293502800583,1.133604186405343
C,13595,hmi.sharp_cea_720s.10875.20240301_182400_TAI.magnetogram.fits,1,0.23073235707680761,0.6478702526499678,0.3108488794489866,-0.2813630754802432,-0.5723663685221937,0.46842271081604764,0.25155851174634,1.1155188309066166,0.6960558729933141,1.1452276996535111
C,13595,hmi.sharp_cea_720s.10875.20240301_190000_TAI.magnetogram.fits,1,0.2069919855798958,0.6299753372682554,0.28638627227006824,-0.21990342964146375,-0.4997809239084146,0.446154267820716,0.2378143814542946,1.1122621536834392,0.7069396464235008,1.1684371278126244
C,13595,hmi.sharp_cea_720s.10875.20240301_193600_TAI.magnetogram.fits,1,0.2069264802687565,0.6254781376363393,0.2914654023292522,-0.2580277734914693,-0.508699306754428,0.42971192625206084,0.227736340416786,1.1528156126351214,0.6013575575399448,1.202482604984828
C,13595,hmi.sharp_cea_720s.10875.20240301_201200_TAI.magnetogram.fits,1,0.21674470534604548,0.6262443168647372,0.307318478432291,-0.19186480966419955,-0.45667502570827034,0.4261591925717844,0.21145870095553043,1.1635045408811342,0.6323756540904332,1.2176595050444547
C,13595,hmi.sharp_cea_720s.10875.20240301_204800_TAI.magnetogram.fits,1,0.19541890769366768,0.6232957154707112,0.28735216754861653,-0.11482172046182669,-0.43083466171184165,0.4111290305975938,0.1955848962120033,1.2265906951157848,0.577249241601725,1.2313744761527856
C,13595,hmi.sharp_cea_720s.10875.20240301_212400_TAI.magnetogram.fits,1,0.24342415629349445,0.6344792237270613,0.3354649509862436,-0.13068820981422055,-0.30726338177205886,0.427134606011981,0.18262930711649214,1.1614504990392638,0.5595004869674581,1.2318295542304643
C,13595,hmi.sharp_cea_720s.10875.20240301_220000_TAI.magnetogram.fits,1,0.23030665709161294,0.6247550346864267,0.3125570363137803,-0.07837534232357067,-0.36649019437820735,0.4323863261566239,0.18868831829824378,1.1244808341344743,0.5441812772131803,1.1843795044856928
C,13595,hmi.sharp_cea_720s.10875.20240301_223600_TAI.magnetogram.fits,1,0.19935440150948183,0.6175068132444832,0.28580145068480595,-0.11861193509629737,-0.5230297216621635,0.43189290038127054,0.1819069201149141,1.0604168452812488,0.5387411874125,1.1941354208816914
C,13595,hmi.sharp_cea_720s.10875.20240301_231200_TAI.magnetogram.fits,1,0.1825309527455886,0.6319127573749748,0.2701468684040273,-0.22611523001455514,-0.6179382422443734,0.4268300013959565,0.16446223068591628,1.10039980964168,0.4507402531727174,1.2156855334669798
C,13595,hmi.sharp_cea_720s.10875.20240302_000000_TAI.magnetogram.fits,1,0.19700631066729782,0.6259352210638783,0.26748411345896317,-0.15786916476019888,-0.5204420914197339,0.44306909431977504,0.16437684444198009,1.0733458704862953,0.5699962297612271,1.1297463131750998
C,13595,hmi.sharp_cea_720s.10875.20240302_003600_TAI.magnetogram.fits,1,0.20785217742012277,0.6235763235570128,0.28525569509949844,-0.23910785862510228,-0.5456729641419912,0.4500681387762295,0.15805141710607448,1.036538576205333,0.5774094893317191,1.1536089249081827
C,13595,hmi.sharp_cea_720s.10875.20240302_011200_TAI.magnetogram.fits,1,0.20712811254114313,0.6225392627551107,0.27242759747421785,-0.21590648208439958,-0.5177175426856054,0.45886596749980374,0.16682829670409707,1.009153339212364,0.3606726067368702,1.1658808932761753
C,13595,hmi.sharp_cea_720s.10875.20240302_014800_TAI.magnetogram.fits,1,0.21172988453962163,0.6174039845994004,0.29794735003489997,-0.28389627637071074,-0.5381779890519667,0.4580117968768188,0.15745544974531536,1.0281572587900312,0.2626336147778198,1.1516493741862739
C,13595,hmi.sharp_cea_720s.10875.20240302_022400_TAI.magnetogram.fits,1,0.21392425732982143,0.6242689428685522,0.3091655400023036,-0.24241204832972865,-0.4868127893148602,0.46993976091716977,0.14986288471625928,1.0088206635406638,0.20022164709407395,1.1409145066552728
C,13595,hmi.sharp_cea_720s.10875.20240302_030000_TAI.magnetogram.fits,1,0.25036926299721307,0.6354174501420479,0.33015542333128817,-0.20750756267870402,-0.6245984148751268,0.4801444426075589,0.17087138454067258,1.0160875269580736,0.39943755110262713,1.1520302223507741
C,13595,hmi.sharp_cea_720s.10875.20240302_033600_TAI.magnetogram.fits,1,0.26601099918262255,0.646556233313282,0.35433218256278043,-0.18151230767300353,-0.5913624713423052,0.48210190036029105,0.17528218984581528,1.0709032319122291,0.47353943465968124,1.1670929330315205
C,13595,hmi.sharp_cea_720s.10875.20240302_041200_TAI.magnetogram.fits,1,0.2539605286450645,0.6381804547265771,0.3719814069725387,-0.18539162430520417,-0.4094553530639977,0.4892086719655335,0.18354313345821724,1.062641619774684,0.5155719650086044,1.1343840838743506
C,13595,hmi.sharp_cea_720s.10875.20240302_044800_TAI.magnetogram.fits,1,0.26580577224104657,0.6513070309755161,0.380896834918913,-0.2972547284657891,-0.3677224806272188,0.4867739068242571,0.18342674631795225,1.1095566813738909,0.6653105165018321,1.1667161068417788
C,13595,hmi.sharp_cea_720s.10875.20240302_052400_TAI.magnetogram.fits,1,0.26330666118653584,0.6403963134371895,0.37673729983438836,-0.31991910425737285,-0.5366297195927558,0.4997057410772195,0.19429497962624243,1.0517128058579466,0.6991859401562747,1.1231480435842365
C,13595,hmi.sharp_cea_720s.10875.20240302_060000_TAI.magnetogram.fits,1,0.265409145705022,0.629139242853445,0.39221884682132957,-0.3787308567588353,-0.6063691164673584,0.5130756457291399,0.2042089575187595,0.9624646937676109,0.6699223865025389,1.064279911163342
C,13595,hmi.sharp_cea_720s.10875.20240302_063600_TAI.magnetogram.fits,1,0.2608565449585028,0.6217988786725478,0.3783756856881927,-0.27148210851653526,-0.6082900330690507,0.5261795364032716,0.21638845520962857,0.8997480841451403,0.622275788002121,1.034740533045264
C,13595,hmi.sharp_cea_720s.10875.20240302_071200_TAI.magnetogram.fits,1,0.25577613062819904,0.6215050680805235,0.3464570414524523,-0.29635518031306923,-0.5547321241674327,0.5308399777948545,0.23181715085091115,0.9122145371794254,0.6697477497403366,0.9895332392989373
C,13595,hmi.sharp_cea_720s.10875.20240302_074800_TAI.magnetogram.fits,1,0.27782590494681564,0.6178245942065834,0.3328783288391104,-0.31771684750979906,-0.5594767301238041,0.5265818670351301,0.2241664237654901,0.9536098765316634,0.8106010532700784,0.9749624861593291
C,13595,hmi.sharp_cea_720s.10875.20240302_082400_TAI.magnetogram.fits,1,0.305683664931164,0.6212599816528545,0.36909199487411476,-0.12455848100620066,-0.49599809859434835,0.5177463537194101,0.23745103389481312,0.9960951064253134,0.6850517474481721,1.0029555482224415
C,13595,hmi.sharp_cea_720s.10875.20240302_090000_TAI.magnetogram.fits,1,0.3085287904616395,0.612986166328805,0.39549323238464107,-0.08239722585392562,-0.42410302584733717,0.5198321987801771,0.23745948699949262,0.9918587416342333,0.7484490757831492,1.0174837514719275
C,13595,hmi.sharp_cea_720s.10875.20240302_094800_TAI.magnetogram.fits,1,0.27708380056233317,0.6210805509944696,0.3943276521084602,-0.12882796962272752,-0.443926918583741,0.5082123481203261,0.24219591973823532,1.0144858660656595,0.7521560347740892,1.0403842002512402
C,13595,hmi.sharp_cea_720s.10875.20240302_102400_TAI.magnetogram.fits,1,0.28612304097840446,0.6219071792343717,0.42754370635085626,-0.1826772228232168,-0.5185673668685202,0.5284435493680687,0.2437509696824399,0.938375093445234,0.8873202112541105,0.9884025190393947
C,13595,hmi.sharp_cea_720s.10875.20240302_110000_TAI.magnetogram.fits,1,0.25429326710353206,0.6185525592076268,0.3815914419031549,-0.13608030216284467,-0.5437964336495901,0.5221192149278677,0.24531190219656776,0.917371651496315,0.8981892664463956,1.0042181818174256
C,13595,hmi.sharp_cea_720s.10875.20240302_113600_TAI.magnetogram.fits,1,0.26129777038608626,0.5995199238613379,0.38001717846120103,-0.1656857828061723,-0.59124867078106,0.5333002161045433,0.2596665592099323,0.8488416271583501,0.7956616988774841,0.9468341952654047
C,13595,hmi.sharp_cea_720s.10875.20240302_121200_TAI.magnetogram.fits,1,0.2864110923325722,0.558691130318989,0.3874549192160438,-0.11043782443600017,-0.44117494372850513,0.5638417486335503,0.27755084468562263,0.7374064637264685,0.8310333075434281,0.87508087036825
C,13595,hmi.sharp_cea_720s.10875.20240302_124800_TAI.magnetogram.fits,1,0.24066616289778864,0.6026192078613023,0.38567237458730436,-0.0882237154285411,-0.46856586484180696,0.5357564262602782,0.2678206167739956,0.8272531164590409,0.8369287985541074,0.97616199520133
C,13604,hmi.sharp_cea_720s.10913.20240306_232400_TAI.magnetogram.fits,1,-0.6458196327183495,-0.5251580060620546,-0.6571257451779239,-0.3918632426116881,-0.5079413585904441,-0.44219248408048256,-0.8394554729159427,-0.8577921087419421,0.1446372203251708,-1.0153808494278553
C,13604,hmi.sharp_cea_720s.10913.20240307_001200_TAI.magnetogram.fits,1,-0.6450481167358569,-0.5270231255159267,-0.6560709445907389,-0.3549360368516398,-0.42132093578293583,-0.4419316720768684,-0.8316721655571254,-0.8681041162121029,0.03662295977452582,-0.9547748551787882
C,13604,hmi.sharp_cea_720s.10913.20240307_004800_TAI.magnetogram.fits,1,-0.641706712941343,-0.5277739327561937,-0.6517074666256579,-0.3822721555045832,-0.4893493100340234,-0.4459885222992593,-0.8229755422560326,-0.866287693741394,-0.08082711782897109,-0.9908635760915581
C,13604,hmi.sharp_cea_720s.10913.20240307_012400_TAI.magnetogram.fits,1,-0.6343261734466897,-0.5280638011576283,-0.6500005407685342,-0.376551405606501,-0.4717967382296025,-0.4364443834114542,-0.8134818196078343,-0.8780984117641772,0.03716436597207612,-0.9896641785989344
C,13604,hmi.sharp_cea_720s.10913.20240307_020000_TAI.magnetogram.fits,1,-0.6281435688535616,-0.5249991379989896,-0.6404888187765108,-0.33074507545943105,-0.3658282683648706,-0.4320506669841457,-0.8171669184612281,-0.8810009523615117,0.12579256051101664,-0.9779187418817505
C,13604,hmi.sharp_cea_720s.10913.20240307_023600_TAI.magnetogram.fits,1,-0.6353042138331549,-0.5269281130338539,-0.6399257972179857,-0.39363118764453536,-0.5317918925778315,-0.4296276937153243,-0.8133636775832646,-0.8982263731647216,0.18156029312539615,-0.9998410699492002
C,13604,hmi.sharp_cea_720s.10913.20240307_031200_TAI.magnetogram.fits,1,-0.6319806216612297,-0.5269838156999558,-0.6400850493988268,-0.3842558162148097,-0.5203474737798784,-0.43454599063019117,-0.8246680626688405,-0.8877033147660748,0.08266871328656547,-1.0330748568405257
C,13604,hmi.sharp_cea_720s.10913.20240307_034800_TAI.magnetogram.fits,1,-0.6306545680451136,-0.5254846223617896,-0.6348961521497136,-0.38333042626167635,-0.482502983027507,-0.43069046731156735,-0.8203648206490778,-0.8833877815271574,0.0206382332760695,-1.01387767447471
C,13604,hmi.sharp_cea_720s.10913.20240307_042400_TAI.magnetogram.fits,1,-0.6185954886791553,-0.5240857176869134,-0.6133317315553227,-0.39104842131539713,-0.5518455819140748,-0.42161733734923346,-0.8140457479716902,-0.8908676557233045,0.13715986166268096,-1.0669825705321851
C,13604,hmi.sharp_cea_720s.10913.20240307_050000_TAI.magnetogram.fits,1,-0.6252789027307767,-0.5239920946377963,-0.6342786938766661,-0.37055797546178887,-0.4406855475433018,-0.44649617646082024,-0.8129798744991256,-0.819242818788288,-0.03132639170937354,-0.9696308338780922
C,13604,hmi.sharp_cea_720s.10913.20240307_053600_TAI.magnetogram.fits,1,-0.6182782095035209,-0.5221359532252907,-0.6238044369345815,-0.393821499072649,-0.4717892032323976,-0.4541070305593114,-0.7999792157728308,-0.789578682176891,0.053091042533161575,-0.924798600123039
C,13604,hmi.sharp_cea_720s.10913.20240307_061200_TAI.magnetogram.fits,1,-0.5987956523561968,-0.5220411251492226,-0.6079960522899683,-0.3411486110177689,-0.4360898207220481,-0.457682183974967,-0.8010604197663822,-0.776879211262276,0.11879300276262005,-0.9248085899894644
C,13604,hmi.sharp_cea_720s.10913.20240307_064800_TAI.magnetogram.fits,1,-0.6013543011299285,-0.521093214887926,-0.5975950670487894,-0.32133475398394845,-0.3512645748203078,-0.44843722554573495,-0.7939696107634303,-0.81412332646949,0.09875956061216523,-0.9410487725130747
C,13604,hmi.sharp_cea_720s.10913.20240307_072400_TAI.magnetogram.fits,1,-0.6181268945136185,-0.5224372639590541,-0.6183355603632052,-0.36266638809805785,-0.4633655313117891,-0.44434220250508877,-0.7874679052991044,-0.8411888275535676,0.20599449526684369,-0.9616363627077117
C,13604,hmi.sharp_cea_720s.10913.20240307_080000_TAI.magnetogram.fits,1,-0.6232202775870388,-0.5227114561627133,-0.616323953089693,-0.3668354024589725,-0.4793034449990426,-0.4365918455866283,-0.7804235043351769,-0.8614996536726244,0.09968490980876601,-0.8861164739425423
C,13604,hmi.sharp_cea_720s.10913.20240307_083600_TAI.magnetogram.fits,1,-0.6172068003415082,-0.5161845907552365,-0.615578289445887,-0.35295695154935663,-0.43296417958671873,-0.4283993947320515,-0.7789631168050439,-0.8294366864853173,-0.03469486552083945,-0.8653129861259892
C,13604,hmi.sharp_cea_720s.10913.20240307_091200_TAI.magnetogram.fits,1,-0.6105368916605102,-0.5161642140122431,-0.6053980934916151,-0.41732132695627566,-0.581501036316521,-0.4321406910311165,-0.7830286449157089,-0.8178651485871687,-0.02504679995524872,-0.8952014766108223
C,13604,hmi.sharp_cea_720s.10913.20240307_100000_TAI.magnetogram.fits,1,-0.610462770905015,-0.5127762348187196,-0.6056832639106287,-0.4037795113159063,-0.521220215178049,-0.45276840286306397,-0.7779211937957383,-0.7482906951068874,0.13504524317969102,-0.8282472104176252
C,13604,hmi.sharp_cea_720s.10913.20240307_103600_TAI.magnetogram.fits,1,-0.5992655704479524,-0.5133425970035951,-0.5952554480132174,-0.39264963752032767,-0.5610017186024376,-0.4579934500496,-0.7684651467833972,-0.7263309436340901,0.19560143721578693,-0.7784270276802975
C,13604,hmi.sharp_cea_720s.10913.20240307_111200_TAI.magnetogram.fits,1,-0.5867319072713539,-0.51558202352477,-0.5943431332444731,-0.32568954656539795,-0.4512671506813124,-0.4587969709648626,-0.7634684449289036,-0.7248403504248712,0.22684863349547443,-0.7801537810496812
C,13604,hmi.sharp_cea_720s.10913.20240307_114800_TAI.magnetogram.fits,1,-0.5877438669268863,-0.5138437467167587,-0.5918890919511387,-0.31739917723244165,-0.3935018618950194,-0.46120844321933685,-0.7499782686407799,-0.720140641400809,0.07933670586415938,-0.7544283628904505
C,13604,hmi.sharp_cea_720s.10913.20240307_122400_TAI.magnetogram.fits,1,-0.583302406147664,-0.5154152088886967,-0.5826904449889725,-0.25628922841608653,-0.333794486554745,-0.46360471178958323,-0.7529271786982883,-0.7341521904858997,0.051644238375756366,-0.6684115476125206
C,13604,hmi.sharp_cea_720s.10913.20240307_130000_TAI.magnetogram.fits,1,-0.5880329474296973,-0.5168625643731446,-0.5848947980945398,-0.2908665542604151,-0.3841489727710918,-0.4634130334110243,-0.7508277537560526,-0.7357807595283665,0.048812102365843664,-0.7279787227956902
C,13604,hmi.sharp_cea_720s.10913.20240307_133600_TAI.magnetogram.fits,1,-0.5742359322531753,-0.5152894302534304,-0.5817707711084286,-0.2687353948817526,-0.33880124440084786,-0.4565756166121148,-0.7472665089520574,-0.7326402551013413,0.12036457587804197,-0.7290400531455767
C,13604,hmi.sharp_cea_720s.10913.20240307_141200_TAI.magnetogram.fits,1,-0.568225460856789,-0.5129158983824527,-0.5719210333779926,-0.26397014156528464,-0.391032066837108,-0.4521276782316724,-0.7475363384797676,-0.7251491871907907,0.09199611878932057,-0.7636277842335522
C,13604,hmi.sharp_cea_720s.10913.20240307_144800_TAI.magnetogram.fits,1,-0.5705019839672192,-0.5129856378407901,-0.5729125070612112,-0.2862129993859872,-0.42074867841694674,-0.451211457301917,-0.7443420955964437,-0.7247638521245278,0.009255726936414521,-0.7297163460321398
C,13604,hmi.sharp_cea_720s.10913.20240307_152400_TAI.magnetogram.fits,1,-0.5685999459948615,-0.5080262941020369,-0.5721830528863513,-0.3032930076031683,-0.4492086840040988,-0.44058748864450176,-0.7371208319546056,-0.7195722088095796,-0.026924314895605008,-0.684925484701563
C,13604,hmi.sharp_cea_720s.10913.20240307_160000_TAI.magnetogram.fits,1,-0.5677585493492838,-0.5052446167824192,-0.5554941165057208,-0.35194214605718854,-0.45883190428596815,-0.42262592130991006,-0.7280069330050101,-0.7550989606922873,0.004919223781814533,-0.6733894447564935
C,13604,hmi.sharp_cea_720s.10913.20240307_163600_TAI.magnetogram.fits,1,-0.566970925720313,-0.5077565095634706,-0.5507956257781026,-0.3387204294362086,-0.42323494798005973,-0.4146798901765045,-0.7186826048897549,-0.8065520472332115,0.030871530547220524,-0.6871356806763109
C,13604,hmi.sharp_cea_720s.10913.20240307_171200_TAI.magnetogram.fits,1,-0.5782177943611084,-0.5159650914441449,-0.5692750220340161,-0.3403795004900101,-0.3585901641247054,-0.4221720014524729,-0.7242588684084253,-0.8457038141586372,0.04933029270351653,-0.7254072989524117
C,13604,hmi.sharp_cea_720s.10913.20240307_174800_TAI.magnetogram.fits,1,-0.5717599513144204,-0.5142999194437934,-0.5648988944693187,-0.3203653620068676,-0.3514531360934284,-0.4325545203689246,-0.7146975233944582,-0.8059492210517587,0.13956831680289955,-0.6542656674581857
C,13604,hmi.sharp_cea_720s.10913.20240307_182400_TAI.magnetogram.fits,1,-0.5600269451992526,-0.5138382424988351,-0.5572486965854928,-0.2918866410911857,-0.36185827241186935,-0.43887424436185696,-0.7188206413703382,-0.7740872133458271,0.23107573748289525,-0.6409964910404954
C,13604,hmi.sharp_cea_720s.10913.20240307_190000_TAI.magnetogram.fits,1,-0.5637830576714521,-0.5153535681081896,-0.5719919181758908,-0.23712995937516945,-0.2536575730062046,-0.4589869595963189,-0.7187766086042952,-0.7126606508014347,0.23363251350515343,-0.6057253155114565
C,13604,hmi.sharp_cea_720s.10913.20240307_194800_TAI.magnetogram.fits,1,-0.5605426949556204,-0.5197049274189025,-0.5787807574214048,-0.2582168281631131,-0.34655007713479874,-0.46414586137859803,-0.7233081202895939,-0.7159170334531805,0.05023503911043575,-0.6861414844597906
C,13604,hmi.sharp_cea_720s.10913.20240307_202400_TAI.magnetogram.fits,1,-0.5750019746350984,-0.5191422128571163,-0.5876294351623601,-0.30128099157958865,-0.4599602834984123,-0.4549586336669754,-0.7266113587899242,-0.7493514682125093,-0.00927072128225299,-0.7170388337070265
C,13604,hmi.sharp_cea_720s.10913.20240307_210000_TAI.magnetogram.fits,1,-0.5681933359818917,-0.5127479329564886,-0.5690376651668407,-0.2933488344882248,-0.4240585939452452,-0.44171179431223584,-0.7185979354295489,-0.7660449951598971,0.06522605822162804,-0.6585444598680075
C,13604,hmi.sharp_cea_720s.10913.20240307_213600_TAI.magnetogram.fits,1,-0.5639787914519008,-0.5140075325143363,-0.5598815408893408,-0.3333148644361205,-0.4688125116064034,-0.43408368955787296,-0.7163420328915208,-0.794252409525565,0.14548162607176515,-0.6870676603451165
C,13604,hmi.sharp_cea_720s.10913.20240307_221200_TAI.magnetogram.fits,1,-0.5549957484325971,-0.515676004779538,-0.5343251907930825,-0.2409908633220062,-0.2715963476132982,-0.426077621040475,-0.7126935542717333,-0.8397582033864538,0.11869537955745248,-0.63448468461115
C,13604,hmi.sharp_cea_720s.10913.20240307_224800_TAI.magnetogram.fits,1,-0.5438739250274804,-0.515272549028704,-0.5307940727950321,-0.21172353012765388,-0.2940651898967044,-0.4315283931629702,-0.7045026095339159,-0.8212726155008714,-0.05682411342056372,-0.6258226090112339
