serial,prediction_date,jsoc_date,noaaID,harpnum,c_class,MPlus,m5_class,solarmonitor_date
497,20240607,2024/6/6 23:58,13702,10166,35.23%,0.2378,0.39%,2024/6/6
497,20240607,2024/6/6 23:58,13703,10169,88.08%,0.0346,1.70%,2024/6/6
497,20240607,2024/6/6 23:58,13704,10168,37.53%,0.0894,0.10%,2024/6/6
497,20240607,2024/6/6 23:58,13706,10171,39.11%,0.0739,0.10%,2024/6/6
498,20240608,2024/6/7 23:58,13697,10149,8.14%,0.0146,0.47%,2024/6/7
498,20240608,2024/6/7 23:58,13698,10153,15.47%,0.0454,1.08%,2024/6/7
498,20240608,2024/6/7 23:58,13701,10162,22.51%,0.2079,0.09%,2024/6/7
498,20240608,2024/6/7 23:58,13702,10166,0.58%,0.0023,0.14%,2024/6/7
498,20240608,2024/6/7 23:58,13703,10169,0.06%,0.0006,0.04%,2024/6/7
498,20240608,2024/6/7 23:58,13704,10168,22.26%,0.0533,0.10%,2024/6/7
498,20240608,2024/6/7 23:58,13706,10171,73.82%,0.6778,0.11%,2024/6/7
498,20240608,2024/6/7 23:58,13707,10181,3.51%,0.0031,0.17%,2024/6/7
498,20240608,2024/6/7 23:58,13708,10181,38.20%,0.13970000000000002,10.67%,2024/6/7
499,20240609,2024/6/8 20:34,13701,10162,0.91%,0.0043,0.10%,2024/6/8
499,20240609,2024/6/8 20:34,13702,10166,0.19%,0.0019,0.10%,2024/6/8
499,20240609,2024/6/8 20:34,13703,10169,0.49%,0.0023,0.16%,2024/6/8
499,20240609,2024/6/8 20:34,13704,10168,86.50%,0.6722,0.11%,2024/6/8
499,20240609,2024/6/8 20:34,13708,10181,19.80%,0.1441,12.91%,2024/6/8
499,20240609,2024/6/8 20:34,13709,10184,3.39%,0.0043,0.20%,2024/6/8
500,20240610,2024/6/9 23:58,13702,10166,3.19%,0.0062,0.29%,2024/6/9
500,20240610,2024/6/9 23:58,13703,10169,0.07%,0.0007000000000000001,0.07%,2024/6/9
500,20240610,2024/6/9 23:58,13704,10168,29.95%,0.2253,0.10%,2024/6/9
500,20240610,2024/6/9 23:58,13707,10181,24.49%,0.1707,4.32%,2024/6/9
500,20240610,2024/6/9 23:58,13708,10181,22.95%,0.22829999999999998,17.02%,2024/6/9
500,20240610,2024/6/9 23:58,13709,10184,3.08%,0.0088,0.36%,2024/6/9
501,20240611,2024/6/10 23:58,13702,10166,0.16%,0.0016,0.10%,2024/6/10
501,20240611,2024/6/10 23:58,13704,10168,11.53%,0.0074,0.11%,2024/6/10
501,20240611,2024/6/10 23:58,13707,10181,16.72%,0.023799999999999998,0.96%,2024/6/10
501,20240611,2024/6/10 23:58,13709,10184,7.54%,0.012199999999999999,0.38%,2024/6/10
501,20240611,2024/6/10 23:58,13710,10177,16.49%,0.0033,0.09%,2024/6/10
502,20240612,2024/6/11 23:58,13702,10166,0.13%,0.0013,0.11%,2024/6/11
502,20240612,2024/6/11 23:58,13704,10168,25.38%,0.10800000000000001,0.11%,2024/6/11
502,20240612,2024/6/11 23:58,13707,10181,84.27%,0.2003,11.33%,2024/6/11
502,20240612,2024/6/11 23:58,13709,10184,27.02%,0.0554,0.67%,2024/6/11
503,20240613,2024/6/12 23:58,13702,10166,1.24%,0.0036,0.09%,2024/6/12
503,20240613,2024/6/12 23:58,13704,10168,5.52%,0.0348,0.10%,2024/6/12
503,20240613,2024/6/12 23:58,13707,10181,82.08%,0.1164,1.12%,2024/6/12
503,20240613,2024/6/12 23:58,13709,10181,87.06%,0.2784,13.29%,2024/6/12
504,20240614,2024/6/13 23:58,13709,10181,68.05%,0.6805,3.86%,2024/6/13
504,20240614,2024/6/13 23:58,13712,10227,9.85%,0.01,0.36%,2024/6/13
504,20240614,2024/6/13 23:58,13713,10223,22.24%,0.1592,4.67%,2024/6/13
504,20240614,2024/6/13 23:58,13714,10201,33.68%,0.0033,0.19%,2024/6/13
504,20240614,2024/6/13 23:58,13715,10222,10.63%,0.0033,0.09%,2024/6/13
504,20240614,2024/6/13 23:58,13716,10237,24.61%,0.0033,0.09%,2024/6/13
505,20240615,2024/6/14 23:58,13709,10181,50.73%,0.047599999999999996,1.24%,2024/6/14
505,20240615,2024/6/14 23:58,13712,10227,10.53%,0.0044,0.21%,2024/6/14
505,20240615,2024/6/14 23:58,13713,10223,30.88%,0.2296,13.32%,2024/6/14
505,20240615,2024/6/14 23:58,13714,10201,13.69%,0.0077,0.24%,2024/6/14
505,20240615,2024/6/14 23:58,13715,10222,0.72%,0.0025,0.10%,2024/6/14
505,20240615,2024/6/14 23:58,13716,10237,0.40%,0.002,0.10%,2024/6/14
506,20240616,2024/6/15 14:22,13709,10181,1.79%,0.0064,0.27%,2024/6/15
506,20240616,2024/6/15 14:22,13712,10227,97.63%,0.7245,7.63%,2024/6/15
506,20240616,2024/6/15 14:22,13713,10223,35.94%,0.292,18.77%,2024/6/15
506,20240616,2024/6/15 14:22,13716,10237,0.28%,0.0019,0.11%,2024/6/15
507,20240617,2024/6/16 23:58,13709,10181,14.81%,0.1359,3.77%,2024/6/16
507,20240617,2024/6/16 23:58,13712,10227,57.52%,0.2004,12.55%,2024/6/16
507,20240617,2024/6/16 23:58,13713,10223,14.02%,0.029500000000000002,0.82%,2024/6/16
507,20240617,2024/6/16 23:58,13716,10237,0.74%,0.0051,0.24%,2024/6/16
507,20240617,2024/6/16 23:58,13717,10246,7.08%,0.0347,0.09%,2024/6/16
508,20240618,2024/6/17 18:10,13709,10181,87.49%,0.0177,0.59%,2024/6/17
508,20240618,2024/6/17 18:10,13712,10227,99.58%,0.6785,13.89%,2024/6/17
508,20240618,2024/6/17 18:10,13713,10223,86.93%,0.0364,0.78%,2024/6/17
508,20240618,2024/6/17 18:10,13716,10237,25.29%,0.2146,11.13%,2024/6/17
508,20240618,2024/6/17 18:10,13717,10246,0.21%,0.0011,0.10%,2024/6/17
509,20240619,2024/6/18 23:58,13712,10227,98.21%,0.6629,14.96%,2024/6/18
509,20240619,2024/6/18 23:58,13713,10223,85.79%,0.20489999999999997,2.34%,2024/6/18
509,20240619,2024/6/18 23:58,13716,10237,23.62%,0.0759,0.60%,2024/6/18
510,20240620,2024/6/19 17:10,13712,10227,34.45%,0.0789,3.57%,2024/6/19
510,20240620,2024/6/19 17:10,13713,10223,57.37%,0.08900000000000001,8.60%,2024/6/19
510,20240620,2024/6/19 17:10,13716,10237,0.17%,0.0017000000000000001,0.10%,2024/6/19
511,20240621,2024/6/20 23:58,13712,10227,33.67%,0.1693,12.54%,2024/6/20
511,20240621,2024/6/20 23:58,13713,10223,11.84%,0.050199999999999995,3.22%,2024/6/20
511,20240621,2024/6/20 23:58,13716,10237,9.82%,0.0128,0.51%,2024/6/20
511,20240621,2024/6/20 23:58,13718,10259,78.74%,0.0033,0.09%,2024/6/20
511,20240621,2024/6/20 23:58,13719,10271,29.72%,0.0034000000000000002,0.19%,2024/6/20
511,20240621,2024/6/20 23:58,13720,10273,11.03%,0.004,0.09%,2024/6/20
512,20240622,2024/6/21 23:58,13712,10227,7.79%,0.0097,0.39%,2024/6/21
512,20240622,2024/6/21 23:58,13713,10223,36.73%,0.0593,1.70%,2024/6/21
512,20240622,2024/6/21 23:58,13716,10237,24.69%,0.0341,1.59%,2024/6/21
512,20240622,2024/6/21 23:58,13718,10259,54.64%,0.1366,0.13%,2024/6/21
512,20240622,2024/6/21 23:58,13719,10271,0.13%,0.0012,0.12%,2024/6/21
512,20240622,2024/6/21 23:58,13720,10273,5.68%,0.0125,0.12%,2024/6/21
513,20240623,2024/6/22 23:58,13713,10223,26.37%,0.1495,9.14%,2024/6/22
513,20240623,2024/6/22 23:58,13718,10259,26.35%,0.0482,0.12%,2024/6/22
513,20240623,2024/6/22 23:58,13719,10271,0.16%,0.0009,0.08%,2024/6/22
513,20240623,2024/6/22 23:58,13720,10273,13.45%,0.0154,0.63%,2024/6/22
513,20240623,2024/6/22 23:58,13721,10278,7.09%,0.0038,0.19%,2024/6/22
514,20240624,2024/6/23 23:58,13719,10271,0.10%,0.001,0.08%,2024/6/23
514,20240624,2024/6/23 23:58,13720,10273,0.18%,0.0014000000000000002,0.11%,2024/6/23
514,20240624,2024/6/23 23:58,13721,10278,7.12%,0.0229,0.74%,2024/6/23
514,20240624,2024/6/23 23:58,13722,10282,14.43%,0.0038,0.09%,2024/6/23
515,20240625,2024/6/24 23:58,13719,10271,0.44%,0.0021,0.14%,2024/6/24
515,20240625,2024/6/24 23:58,13720,10273,0.16%,0.0012,0.11%,2024/6/24
515,20240625,2024/6/24 23:58,13721,10278,24.49%,0.0046,0.23%,2024/6/24
515,20240625,2024/6/24 23:58,13722,10282,2.06%,0.0023,0.11%,2024/6/24
515,20240625,2024/6/24 23:58,13723,10285,4.64%,0.0216,0.70%,2024/6/24
516,20240626,2024/6/25 23:58,13719,10271,27.20%,0.22510000000000002,12%,2024/6/25
516,20240626,2024/6/25 23:58,13720,10273,59.12%,0.15990000000000001,0.50%,2024/6/25
516,20240626,2024/6/25 23:58,13721,10278,0.44%,0.0021,0.17%,2024/6/25
516,20240626,2024/6/25 23:58,13722,10282,27.68%,0.0719,0.32%,2024/6/25
516,20240626,2024/6/25 23:58,13723,10285,18.22%,0.0453,1.65%,2024/6/25
517,20240627,2024/6/26 19:10,13719,10271,82.02%,0.18760000000000002,1.62%,2024/6/26
517,20240627,2024/6/26 19:10,13720,10273,80.93%,0.0297,0.40%,2024/6/26
517,20240627,2024/6/26 19:10,13721,10278,3.24%,0.0034999999999999996,0.18%,2024/6/26
517,20240627,2024/6/26 19:10,13722,10282,19.06%,0.0325,1.19%,2024/6/26
517,20240627,2024/6/26 19:10,13723,10285,2.16%,0.0021,0.15%,2024/6/26
518,20240628,2024/6/27 23:58,13719,10271,79.12%,0.0412,0.74%,2024/6/27
518,20240628,2024/6/27 23:58,13720,10273,0.15%,0.0015,0.15%,2024/6/27
518,20240628,2024/6/27 23:58,13721,10278,2.65%,0.0101,0.25%,2024/6/27
518,20240628,2024/6/27 23:58,13722,10282,0.10%,0.0006,0.06%,2024/6/27
518,20240628,2024/6/27 23:58,13723,10285,20.94%,0.0806,2.44%,2024/6/27
518,20240628,2024/6/27 23:58,13729,10306,12.88%,0.035699999999999996,1.25%,2024/6/27
519,20240629,2024/6/28 20:46,13719,10271,0.16%,0.0016,0.13%,2024/6/28
519,20240629,2024/6/28 20:46,13720,10273,5.77%,0.0046,0.23%,2024/6/28
519,20240629,2024/6/28 20:46,13721,10278,79.76%,0.2364,4.30%,2024/6/28
519,20240629,2024/6/28 20:46,13722,10282,0.18%,0.0018,0.18%,2024/6/28
519,20240629,2024/6/28 20:46,13723,10282,37.03%,0.013999999999999999,0.31%,2024/6/28
519,20240629,2024/6/28 20:46,13729,10306,37.12%,0.004,0.20%,2024/6/28
520,20240630,2024/6/29 22:58,13719,10271,0.17%,0.0017000000000000001,0.17%,2024/6/29
520,20240630,2024/6/29 22:58,13720,10273,2.33%,0.0095,0.32%,2024/6/29
520,20240630,2024/6/29 22:58,13721,10278,5.05%,0.0024,0.19%,2024/6/29
520,20240630,2024/6/29 22:58,13723,10282,52.31%,0.18960000000000002,10.98%,2024/6/29
520,20240630,2024/6/29 22:58,13729,10306,26.93%,0.0191,1.47%,2024/6/29
520,20240630,2024/6/29 22:58,13731,10311,7.12%,0.053200000000000004,0.09%,2024/6/29
521,20240701,2024/6/30 23:58,13720,10273,0.54%,0.0022,0.11%,2024/6/30
521,20240701,2024/6/30 23:58,13721,10278,16.07%,0.0359,1.71%,2024/6/30
521,20240701,2024/6/30 23:58,13723,10282,3.30%,0.0076,0.30%,2024/6/30
521,20240701,2024/6/30 23:58,13729,10306,27.63%,0.1521,11.02%,2024/6/30
521,20240701,2024/6/30 23:58,13731,10311,14.01%,0.0219,0.10%,2024/6/30
521,20240701,2024/6/30 23:58,13733,10316,24.44%,0.0034000000000000002,0.09%,2024/6/30
521,20240701,2024/6/30 23:58,13734,10320,33.11%,0.2783,0.09%,2024/6/30
521,20240701,2024/6/30 23:58,13735,10323,15.15%,0.0033,0.09%,2024/6/30
522,20240702,2024/7/1 23:58,13721,10278,0.12%,0.0012,0.12%,2024/7/1
522,20240702,2024/7/1 23:58,13723,10282,0.31%,0.0018,0.14%,2024/7/1
522,20240702,2024/7/1 23:58,13729,10306,78.81%,0.09570000000000001,3.26%,2024/7/1
522,20240702,2024/7/1 23:58,13731,10311,5.97%,0.0178,0.13%,2024/7/1
522,20240702,2024/7/1 23:58,13733,10316,9.91%,0.0872,0.12%,2024/7/1
522,20240702,2024/7/1 23:58,13734,10320,0.20%,0.0016,0.16%,2024/7/1
523,20240703,2024/7/2 23:58,13721,10278,0.09%,0.0009,0.09%,2024/7/2
523,20240703,2024/7/2 23:58,13723,10282,5.50%,0.0206,0.78%,2024/7/2
523,20240703,2024/7/2 23:58,13727,10282,0.46%,0.0021,0.19%,2024/7/2
523,20240703,2024/7/2 23:58,13729,10306,81.49%,0.064,2.75%,2024/7/2
523,20240703,2024/7/2 23:58,13733,10316,2.13%,0.0091,0.10%,2024/7/2
523,20240703,2024/7/2 23:58,13734,10320,38.72%,0.0348,1.16%,2024/7/2
524,20240704,2024/7/3 23:58,13727,10282,31.66%,0.0341,1.53%,2024/7/3
524,20240704,2024/7/3 23:58,13729,10306,83.50%,0.2026,16.32%,2024/7/3
524,20240704,2024/7/3 23:58,13733,10316,23.24%,0.019299999999999998,0.12%,2024/7/3
524,20240704,2024/7/3 23:58,13734,10320,35.20%,0.2902,14.86%,2024/7/3
525,20240705,2024/7/4 23:58,13727,10282,31.62%,0.106,0.20%,2024/7/4
525,20240705,2024/7/4 23:58,13729,10306,80.05%,0.1193,2.85%,2024/7/4
525,20240705,2024/7/4 23:58,13733,10316,79.08%,0.1887,11.71%,2024/7/4
525,20240705,2024/7/4 23:58,13734,10320,39.38%,0.2983,8.40%,2024/7/4
525,20240705,2024/7/4 23:58,13736,10338,6.95%,0.0034000000000000002,0.09%,2024/7/4
526,20240706,2024/7/5 23:58,13729,10306,82.06%,0.1816,11.55%,2024/7/5
526,20240706,2024/7/5 23:58,13733,10316,16.27%,0.0762,3.32%,2024/7/5
526,20240706,2024/7/5 23:58,13734,10320,0.26%,0.0019,0.09%,2024/7/5
526,20240706,2024/7/5 23:58,13736,10338,0.50%,0.0021,0.11%,2024/7/5
527,20240707,2024/7/6 23:58,13729,10306,18.63%,0.027000000000000003,0.51%,2024/7/6
527,20240707,2024/7/6 23:58,13733,10316,17.05%,0.0371,0.86%,2024/7/6
527,20240707,2024/7/6 23:58,13734,10320,5.60%,0.0184,0.40%,2024/7/6
527,20240707,2024/7/6 23:58,13736,10338,0.08%,0.0008,0.07%,2024/7/6
527,20240707,2024/7/6 23:58,13738,10348,32.38%,0.1986,14.26%,2024/7/6
528,20240708,2024/7/7 23:58,13734,10320,0.16%,0.0016,0.15%,2024/7/7
528,20240708,2024/7/7 23:58,13736,10338,6.66%,0.0023,0.15%,2024/7/7
528,20240708,2024/7/7 23:58,13738,10348,35.87%,0.23670000000000002,3.61%,2024/7/7
528,20240708,2024/7/7 23:58,13739,10355,11.94%,0.0907,0.09%,2024/7/7
528,20240708,2024/7/7 23:58,13740,10351,14.92%,0.0033,0.09%,2024/7/7
529,20240709,2024/7/8 23:58,13734,10320,3.63%,0.0092,0.38%,2024/7/8
529,20240709,2024/7/8 23:58,13736,10338,2.05%,0.0192,0.30%,2024/7/8
529,20240709,2024/7/8 23:58,13738,10338,2.58%,0.0064,0.26%,2024/7/8
529,20240709,2024/7/8 23:58,13739,10355,19.06%,0.029500000000000002,0.11%,2024/7/8
529,20240709,2024/7/8 23:58,13740,10351,0.96%,0.0045000000000000005,0.10%,2024/7/8
529,20240709,2024/7/8 23:58,13741,10361,12.17%,0.0034000000000000002,0.09%,2024/7/8
530,20240710,2024/7/9 23:58,13738,10338,3.23%,0.011000000000000001,0.29%,2024/7/9
530,20240710,2024/7/9 23:58,13739,10355,7.53%,0.004699999999999999,0.10%,2024/7/9
530,20240710,2024/7/9 23:58,13740,10351,1.55%,0.0073,0.10%,2024/7/9
530,20240710,2024/7/9 23:58,13741,10361,0.71%,0.0023,0.10%,2024/7/9
531,20240711,2024/7/10 23:58,13738,10338,99.71%,0.9971,11.40%,2024/7/10
531,20240711,2024/7/10 23:58,13739,10355,0.27%,0.0019,0.10%,2024/7/10
531,20240711,2024/7/10 23:58,13740,10351,29.67%,0.235,0.10%,2024/7/10
531,20240711,2024/7/10 23:58,13741,10361,5.78%,0.0103,0.10%,2024/7/10
531,20240711,2024/7/10 23:58,13742,10365,0.24%,0.002,0.20%,2024/7/10
531,20240711,2024/7/10 23:58,13744,10379,8.72%,0.0034000000000000002,0.13%,2024/7/10
532,20240712,2024/7/11 23:58,13738,10338,99.50%,0.8886,8.18%,2024/7/11
532,20240712,2024/7/11 23:58,13741,10361,20.36%,0.0805,0.14%,2024/7/11
532,20240712,2024/7/11 23:58,13742,10365,37.85%,0.2737,16.39%,2024/7/11
532,20240712,2024/7/11 23:58,13744,10379,0.12%,0.0012,0.09%,2024/7/11
533,20240713,2024/7/12 23:46,13738,10338,50.68%,0.251,19.80%,2024/7/12
533,20240713,2024/7/12 23:46,13741,10361,31.39%,0.1168,0.11%,2024/7/12
533,20240713,2024/7/12 23:46,13742,10365,37.75%,0.0363,0.24%,2024/7/12
533,20240713,2024/7/12 23:46,13743,10365,9.44%,0.0039000000000000003,0.20%,2024/7/12
533,20240713,2024/7/12 23:46,13744,10379,16.20%,0.15460000000000002,2.76%,2024/7/12
533,20240713,2024/7/12 23:46,13746,10370,7.44%,0.0034000000000000002,0.09%,2024/7/12
534,20240714,2024/7/13 23:58,13738,10338,99.04%,0.9904000000000001,4.83%,2024/7/13
534,20240714,2024/7/13 23:58,13743,10365,0.18%,0.0018,0.13%,2024/7/13
534,20240714,2024/7/13 23:58,13744,10379,8.29%,0.0125,0.36%,2024/7/13
535,20240715,2024/7/14 23:58,13738,10338,98.95%,0.9893000000000001,5.93%,2024/7/14
535,20240715,2024/7/14 23:58,13743,10365,99.71%,0.9971,12.54%,2024/7/14
535,20240715,2024/7/14 23:58,13744,10379,11.52%,0.0064,0.30%,2024/7/14
535,20240715,2024/7/14 23:58,13749,10395,10.19%,0.0034000000000000002,0.09%,2024/7/14
535,20240715,2024/7/14 23:58,13750,10396,12.93%,0.058899999999999994,0.12%,2024/7/14
535,20240715,2024/7/14 23:58,13751,10400,10.78%,0.0131,0.43%,2024/7/14
536,20240716,2024/7/15 23:58,13738,10338,94.69%,0.9469,19.27%,2024/7/15
536,20240716,2024/7/15 23:58,13743,10365,0.19%,0.0019,0.13%,2024/7/15
536,20240716,2024/7/15 23:58,13744,10379,21.36%,0.0098,0.22%,2024/7/15
536,20240716,2024/7/15 23:58,13749,10395,0.16%,0.0016,0.11%,2024/7/15
536,20240716,2024/7/15 23:58,13750,10396,0.12%,0.0012,0.12%,2024/7/15
536,20240716,2024/7/15 23:58,13751,10400,5.03%,0.0069,0.26%,2024/7/15
536,20240716,2024/7/15 23:58,13752,10401,12.23%,0.0033,0.09%,2024/7/15
537,20240717,2024/7/16 23:58,13743,10365,0.15%,0.0015,0.15%,2024/7/16
537,20240717,2024/7/16 23:58,13744,10379,99.58%,0.7548999999999999,8.17%,2024/7/16
537,20240717,2024/7/16 23:58,13749,10395,0.95%,0.0034000000000000002,0.10%,2024/7/16
537,20240717,2024/7/16 23:58,13750,10396,18.19%,0.019299999999999998,0.60%,2024/7/16
537,20240717,2024/7/16 23:58,13751,10400,24.24%,0.08199999999999999,6.76%,2024/7/16
537,20240717,2024/7/16 23:58,13752,10401,5.19%,0.015700000000000002,0.10%,2024/7/16
537,20240717,2024/7/16 23:58,13753,10372,19.29%,0.0077,0.33%,2024/7/16
537,20240717,2024/7/16 23:58,13754,10404,8.48%,0.019799999999999998,0.09%,2024/7/16
538,20240718,2024/7/17 23:58,13743,10365,0.23%,0.0016,0.16%,2024/7/17
538,20240718,2024/7/17 23:58,13744,10379,0.44%,0.0022,0.15%,2024/7/17
538,20240718,2024/7/17 23:58,13749,10395,33.83%,0.1702,0.11%,2024/7/17
538,20240718,2024/7/17 23:58,13750,10396,0.15%,0.0015,0.15%,2024/7/17
538,20240718,2024/7/17 23:58,13751,10400,39.39%,0.039900000000000005,0.53%,2024/7/17
538,20240718,2024/7/17 23:58,13752,10401,13.64%,0.0473,0.10%,2024/7/17
538,20240718,2024/7/17 23:58,13753,10372,15.31%,0.1416,10.93%,2024/7/17
538,20240718,2024/7/17 23:58,13754,10404,36.44%,0.1522,0.10%,2024/7/17
538,20240718,2024/7/17 23:58,13755,10406,23.57%,0.0034999999999999996,0.09%,2024/7/17
538,20240718,2024/7/17 23:58,13756,10408,12.54%,0.0034000000000000002,0.09%,2024/7/17
538,20240718,2024/7/17 23:58,13757,10411,7.23%,0.0034000000000000002,0.09%,2024/7/17
539,20240719,2024/7/18 23:58,13743,10365,38.37%,0.0143,0.41%,2024/7/18
539,20240719,2024/7/18 23:58,13744,10379,84.97%,0.2854,19.59%,2024/7/18
539,20240719,2024/7/18 23:58,13749,10395,33.18%,0.2047,0.10%,2024/7/18
539,20240719,2024/7/18 23:58,13750,10396,0.13%,0.0013,0.13%,2024/7/18
539,20240719,2024/7/18 23:58,13751,10400,20.22%,0.087,8.14%,2024/7/18
539,20240719,2024/7/18 23:58,13752,10401,24.49%,0.0722,0.17%,2024/7/18
539,20240719,2024/7/18 23:58,13753,10372,2.21%,0.0207,0.57%,2024/7/18
539,20240719,2024/7/18 23:58,13754,10401,24.71%,0.0034999999999999996,0.18%,2024/7/18
539,20240719,2024/7/18 23:58,13755,10406,15.23%,0.0587,0.09%,2024/7/18
539,20240719,2024/7/18 23:58,13756,10408,4.05%,0.0103,0.12%,2024/7/18
539,20240719,2024/7/18 23:58,13757,10411,7.93%,0.033,0.10%,2024/7/18
539,20240719,2024/7/18 23:58,13759,10413,99.72%,0.9972,0.09%,2024/7/18
540,20240720,2024/7/19 23:58,13744,10379,5.23%,0.0213,0.28%,2024/7/19
540,20240720,2024/7/19 23:58,13749,10395,13.67%,0.0146,0.11%,2024/7/19
540,20240720,2024/7/19 23:58,13750,10396,84.74%,0.1637,0.26%,2024/7/19
540,20240720,2024/7/19 23:58,13751,10400,99.19%,0.9919,19.46%,2024/7/19
540,20240720,2024/7/19 23:58,13754,10401,7.64%,0.011200000000000002,0.15%,2024/7/19
540,20240720,2024/7/19 23:58,13755,10406,16.17%,0.0768,0.10%,2024/7/19
540,20240720,2024/7/19 23:58,13756,10408,0.12%,0.0012,0.11%,2024/7/19
540,20240720,2024/7/19 23:58,13757,10411,8.58%,0.0102,0.13%,2024/7/19
540,20240720,2024/7/19 23:58,13759,10413,0.11%,0.0011,0.10%,2024/7/19
540,20240720,2024/7/19 23:58,13760,10415,0.54%,0.0023,0.09%,2024/7/19
541,20240721,2024/7/20 23:58,13744,10379,99.65%,0.9965,6.68%,2024/7/20
541,20240721,2024/7/20 23:58,13749,10395,18.57%,0.0673,0.11%,2024/7/20
541,20240721,2024/7/20 23:58,13750,10396,22.51%,0.0334,0.93%,2024/7/20
541,20240721,2024/7/20 23:58,13751,10400,18.48%,0.13419999999999999,2.31%,2024/7/20
541,20240721,2024/7/20 23:58,13754,10401,36.61%,0.0329,0.09%,2024/7/20
541,20240721,2024/7/20 23:58,13755,10406,13.96%,0.0235,0.11%,2024/7/20
541,20240721,2024/7/20 23:58,13756,10408,0.14%,0.0014000000000000002,0.10%,2024/7/20
541,20240721,2024/7/20 23:58,13757,10411,5.69%,0.0102,0.12%,2024/7/20
541,20240721,2024/7/20 23:58,13759,10413,14.04%,0.023700000000000002,0.83%,2024/7/20
541,20240721,2024/7/20 23:58,13760,10415,16.54%,0.020099999999999996,0.10%,2024/7/20
542,20240722,2024/7/21 23:58,13750,10396,19.43%,0.0466,0.11%,2024/7/21
542,20240722,2024/7/21 23:58,13751,10400,31.54%,0.228,8.02%,2024/7/21
542,20240722,2024/7/21 23:58,13754,10401,33.96%,0.2104,0.12%,2024/7/21
542,20240722,2024/7/21 23:58,13755,10406,60.39%,0.0044,0.10%,2024/7/21
542,20240722,2024/7/21 23:58,13756,10408,21.85%,0.113,0.11%,2024/7/21
542,20240722,2024/7/21 23:58,13757,10411,1.44%,0.004,0.20%,2024/7/21
542,20240722,2024/7/21 23:58,13759,10413,7.88%,0.0034999999999999996,0.20%,2024/7/21
542,20240722,2024/7/21 23:58,13762,10425,24.22%,0.049100000000000005,0.09%,2024/7/21
543,20240723,2024/7/22 23:58,13751,10400,36.10%,0.0414,0.60%,2024/7/22
543,20240723,2024/7/22 23:58,13754,10401,30%,0.0629,0.10%,2024/7/22
543,20240723,2024/7/22 23:58,13755,10406,59.35%,0.0036,0.10%,2024/7/22
543,20240723,2024/7/22 23:58,13756,10408,79.44%,0.0121,0.10%,2024/7/22
543,20240723,2024/7/22 23:58,13757,10411,87.56%,0.1387,12.36%,2024/7/22
543,20240723,2024/7/22 23:58,13759,10413,1.30%,0.0042,0.20%,2024/7/22
543,20240723,2024/7/22 23:58,13762,10425,13.60%,0.0335,0.55%,2024/7/22
544,20240724,2024/7/23 23:58,13751,10400,34.71%,0.0791,2.66%,2024/7/23
544,20240724,2024/7/23 23:58,13754,10401,5.43%,0.0147,0.10%,2024/7/23
544,20240724,2024/7/23 23:58,13755,10406,60.92%,0.0033,0.10%,2024/7/23
544,20240724,2024/7/23 23:58,13756,10408,81.58%,0.0039000000000000003,0.10%,2024/7/23
544,20240724,2024/7/23 23:58,13757,10411,80.75%,0.20879999999999999,17.52%,2024/7/23
544,20240724,2024/7/23 23:58,13762,10425,0.11%,0.0011,0.11%,2024/7/23
544,20240724,2024/7/23 23:58,13763,10439,12.56%,0.0033,0.09%,2024/7/23
544,20240724,2024/7/23 23:58,13764,10444,28.54%,0.029500000000000002,0.48%,2024/7/23
545,20240725,2024/7/24 23:58,13751,10400,99.68%,0.9968,8.27%,2024/7/24
545,20240725,2024/7/24 23:58,13755,10406,22.37%,0.0764,0.11%,2024/7/24
545,20240725,2024/7/24 23:58,13756,10408,0.17%,0.0017000000000000001,0.10%,2024/7/24
545,20240725,2024/7/24 23:58,13757,10411,0.60%,0.0024,0.17%,2024/7/24
545,20240725,2024/7/24 23:58,13762,10425,17.34%,0.06860000000000001,2.37%,2024/7/24
545,20240725,2024/7/24 23:58,13763,10439,4.77%,0.0132,0.10%,2024/7/24
545,20240725,2024/7/24 23:58,13764,10444,11.23%,0.0183,0.71%,2024/7/24
546,20240726,2024/7/25 17:10,13755,10406,3.75%,0.0087,0.13%,2024/7/25
546,20240726,2024/7/25 17:10,13756,10408,2.32%,0.0055000000000000005,0.10%,2024/7/25
546,20240726,2024/7/25 17:10,13757,10411,1.61%,0.0052,0.24%,2024/7/25
546,20240726,2024/7/25 17:10,13762,10425,0.36%,0.002,0.15%,2024/7/25
546,20240726,2024/7/25 17:10,13763,10439,2.20%,0.0026,0.10%,2024/7/25
546,20240726,2024/7/25 17:10,13764,10444,7.07%,0.0033,0.19%,2024/7/25
546,20240726,2024/7/25 17:10,13765,10444,12.98%,0.058899999999999994,1.18%,2024/7/25
547,20240727,2024/7/26 23:58,13756,10408,2.44%,0.0055000000000000005,0.12%,2024/7/26
547,20240727,2024/7/26 23:58,13757,10411,0.20%,0.002,0.20%,2024/7/26
547,20240727,2024/7/26 23:58,13762,10425,99.73%,0.9973000000000001,4.97%,2024/7/26
547,20240727,2024/7/26 23:58,13763,10439,14.31%,0.0163,0.10%,2024/7/26
547,20240727,2024/7/26 23:58,13765,10444,26.35%,0.0736,0.39%,2024/7/26
548,20240728,2024/7/27 23:22,13762,10425,24.57%,0.24280000000000002,2.40%,2024/7/27
